Gene stable ID	Gene type	Gene stable ID version	Transcript stable ID	Transcript stable ID version	Gene start (bp)	Gene end (bp)	Strand	Chromosome/scaffold name	Gene description
ENSG00000260984	unprocessed_pseudogene	ENSG00000260984.1	ENST00000564496	ENST00000564496.1	35232412	35235984	-1	16	fibroblast growth factor receptor 3 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:37950]
ENSG00000261752	processed_pseudogene	ENSG00000261752.1	ENST00000562979	ENST00000562979.1	35258630	35259629	1	16	angiogenic factor with G-patch and FHA domains 1 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:51745]
ENSG00000261486	processed_pseudogene	ENSG00000261486.1	ENST00000565168	ENST00000565168.1	35344091	35344559	-1	16	retinoic acid receptor responder 2 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:48708]
ENSG00000260427	processed_pseudogene	ENSG00000260427.1	ENST00000561884	ENST00000561884.1	35347385	35348297	1	16	angiogenic factor with G-patch and FHA domains 1 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:51746]
ENSG00000260480	processed_pseudogene	ENSG00000260480.1	ENST00000565394	ENST00000565394.1	35352482	35353022	1	16	chromosome 2 open reading frame 69 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:51803]
ENSG00000260291	unprocessed_pseudogene	ENSG00000260291.1	ENST00000567870	ENST00000567870.1	35384144	35385086	-1	16	FSHD region gene 2 family member G, pseudogene [Source:HGNC Symbol;Acc:HGNC:51364]
ENSG00000261689	processed_pseudogene	ENSG00000261689.1	ENST00000568249	ENST00000568249.1	35389203	35390003	-1	16	angiogenic factor with G-patch and FHA domains 1 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:38054]
ENSG00000260812	processed_pseudogene	ENSG00000260812.1	ENST00000567349	ENST00000567349.1	35414279	35414747	-1	16	retinoic acid receptor responder 2 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:48709]
ENSG00000261299	processed_pseudogene	ENSG00000261299.1	ENST00000565542	ENST00000565542.1	35425364	35426483	1	16	chromosome 2 open reading frame 69 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:51802]
ENSG00000278681	unprocessed_pseudogene	ENSG00000278681.2	ENST00000622153	ENST00000622153.2	35435303	35436341	-1	16	coiled-coil domain containing 180 (CCDC180) pseudogene
ENSG00000214581	transcribed_processed_pseudogene	ENSG00000214581.7	ENST00000562068	ENST00000562068.2	35446898	35448146	-1	16	zinc finger protein 971, pseudogene [Source:HGNC Symbol;Acc:HGNC:51848]
ENSG00000261711	transcribed_unprocessed_pseudogene	ENSG00000261711.7	ENST00000566967	ENST00000566967.1	35478617	35479439	-1	16	FSHD region gene 2 family member D, pseudogene [Source:HGNC Symbol;Acc:HGNC:27093]
ENSG00000260153	processed_pseudogene	ENSG00000260153.1	ENST00000564312	ENST00000564312.1	35485766	35486225	-1	16	retinoic acid receptor responder 2 pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:51742]
ENSG00000259836	processed_pseudogene	ENSG00000259836.1	ENST00000569213	ENST00000569213.1	35489237	35490212	1	16	angiogenic factor with G-patch and FHA domains 1 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:51744]
ENSG00000260341	processed_pseudogene	ENSG00000260341.1	ENST00000562032	ENST00000562032.1	35492324	35493446	1	16	chromosome 2 open reading frame 69 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:51801]
ENSG00000269622	transcribed_processed_pseudogene	ENSG00000269622.2	ENST00000563487	ENST00000563487.1	35506592	35506937	-1	16	TP53 target 3 family member H, pseudogene [Source:HGNC Symbol;Acc:HGNC:51819]
ENSG00000282946	processed_pseudogene	ENSG00000282946.1	ENST00000565840	ENST00000565840.2	35528367	35529318	-1	16	double homeobox 4 (DUX4) pseudogene
ENSG00000259996	processed_pseudogene	ENSG00000259996.1	ENST00000566335	ENST00000566335.1	35543279	35543645	-1	16	retinoic acid receptor responder 2 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:48707]
ENSG00000260994	processed_pseudogene	ENSG00000260994.1	ENST00000562369	ENST00000562369.1	35547917	35548829	1	16	angiogenic factor with G-patch and FHA domains 1 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:51740]
ENSG00000261046	processed_pseudogene	ENSG00000261046.1	ENST00000563532	ENST00000563532.1	35552909	35554001	1	16	chromosome 2 open reading frame 69 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:51800]
ENSG00000260134	processed_pseudogene	ENSG00000260134.1	ENST00000568105	ENST00000568105.1	35574834	35575494	1	16	complement C1q like 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:51809]
ENSG00000260746	unprocessed_pseudogene	ENSG00000260746.2	ENST00000567585	ENST00000567585.2	35636687	35645180	-1	16	kinesin family member 18B pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:51808]
ENSG00000260522	processed_pseudogene	ENSG00000260522.1	ENST00000565935	ENST00000565935.1	35722268	35722529	-1	16	HECT, UBA and WWE domain containing 1 (HUWE1) pseudogene
ENSG00000251915	rRNA_pseudogene	ENSG00000251915.1	ENST00000516106	ENST00000516106.1	35734393	35734504	1	16	RNA, 5S ribosomal pseudogene 406 [Source:HGNC Symbol;Acc:HGNC:43306]
ENSG00000222207	rRNA_pseudogene	ENSG00000222207.1	ENST00000410275	ENST00000410275.1	35734639	35734748	1	16	RNA, 5S ribosomal pseudogene 407 [Source:HGNC Symbol;Acc:HGNC:43307]
ENSG00000251924	rRNA_pseudogene	ENSG00000251924.1	ENST00000516115	ENST00000516115.1	35735372	35735471	1	16	RNA, 5S ribosomal pseudogene 408 [Source:HGNC Symbol;Acc:HGNC:43308]
ENSG00000252624	rRNA_pseudogene	ENSG00000252624.1	ENST00000516815	ENST00000516815.1	35735625	35735733	1	16	RNA, 5S ribosomal pseudogene 409 [Source:HGNC Symbol;Acc:HGNC:43309]
ENSG00000252094	rRNA_pseudogene	ENSG00000252094.1	ENST00000516285	ENST00000516285.1	35745989	35746094	1	16	RNA, 5S ribosomal pseudogene 410 [Source:HGNC Symbol;Acc:HGNC:43310]
ENSG00000276599	rRNA_pseudogene	ENSG00000276599.1	ENST00000516136	ENST00000516136.1	35746523	35746636	1	16	RNA, 5S ribosomal pseudogene 411 [Source:HGNC Symbol;Acc:HGNC:43311]
ENSG00000277004	rRNA_pseudogene	ENSG00000277004.1	ENST00000516234	ENST00000516234.1	35746772	35746894	1	16	RNA, 5S ribosomal pseudogene 412 [Source:HGNC Symbol;Acc:HGNC:43312]
ENSG00000252182	rRNA_pseudogene	ENSG00000252182.1	ENST00000516373	ENST00000516373.1	35747032	35747140	1	16	RNA, 5S ribosomal pseudogene 413 [Source:HGNC Symbol;Acc:HGNC:43313]
ENSG00000274228	rRNA_pseudogene	ENSG00000274228.1	ENST00000516580	ENST00000516580.1	35748520	35748655	1	16	RNA, 5S ribosomal pseudogene 414 [Source:HGNC Symbol;Acc:HGNC:43314]
ENSG00000253055	rRNA_pseudogene	ENSG00000253055.1	ENST00000517246	ENST00000517246.1	35750061	35750175	1	16	RNA, 5S ribosomal pseudogene 415 [Source:HGNC Symbol;Acc:HGNC:43315]
ENSG00000252647	rRNA_pseudogene	ENSG00000252647.1	ENST00000516838	ENST00000516838.1	35751574	35751684	1	16	RNA, 5S ribosomal pseudogene 416 [Source:HGNC Symbol;Acc:HGNC:43316]
ENSG00000252268	rRNA_pseudogene	ENSG00000252268.1	ENST00000516459	ENST00000516459.1	35751828	35751935	1	16	RNA, 5S ribosomal pseudogene 417 [Source:HGNC Symbol;Acc:HGNC:43317]
ENSG00000251760	rRNA_pseudogene	ENSG00000251760.1	ENST00000515951	ENST00000515951.1	35752826	35752942	1	16	RNA, 5S ribosomal pseudogene 418 [Source:HGNC Symbol;Acc:HGNC:43318]
ENSG00000251717	rRNA_pseudogene	ENSG00000251717.1	ENST00000515908	ENST00000515908.1	35753796	35753930	1	16	RNA, 5S ribosomal pseudogene 419 [Source:HGNC Symbol;Acc:HGNC:43319]
ENSG00000252806	rRNA_pseudogene	ENSG00000252806.1	ENST00000516997	ENST00000516997.1	35754046	35754182	1	16	RNA, 5S ribosomal pseudogene 420 [Source:HGNC Symbol;Acc:HGNC:43320]
ENSG00000252673	rRNA_pseudogene	ENSG00000252673.1	ENST00000516864	ENST00000516864.1	35754555	35754688	1	16	RNA, 5S ribosomal pseudogene 421 [Source:HGNC Symbol;Acc:HGNC:43321]
ENSG00000252587	rRNA_pseudogene	ENSG00000252587.1	ENST00000516778	ENST00000516778.1	35754923	35755033	1	16	RNA, 5S ribosomal pseudogene 422 [Source:HGNC Symbol;Acc:HGNC:43322]
ENSG00000252936	rRNA_pseudogene	ENSG00000252936.1	ENST00000517127	ENST00000517127.1	35755177	35755285	1	16	RNA, 5S ribosomal pseudogene 423 [Source:HGNC Symbol;Acc:HGNC:43323]
ENSG00000261620	processed_pseudogene	ENSG00000261620.1	ENST00000569492	ENST00000569492.1	35802869	35803280	-1	16	high mobility group nucleosomal binding domain 2 pseudogene 41 [Source:HGNC Symbol;Acc:HGNC:39412]
ENSG00000261515	processed_pseudogene	ENSG00000261515.1	ENST00000564064	ENST00000564064.1	35836886	35837732	1	16	vomeronasal 1 receptor 70 pseudogene [Source:HGNC Symbol;Acc:HGNC:37391]
ENSG00000240793	processed_pseudogene	ENSG00000240793.1	ENST00000498379	ENST00000498379.1	48334471	48334854	-1	16	ubiquitin A-52 residue ribosomal protein fusion product 1 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:35625]
ENSG00000267392	unprocessed_pseudogene	ENSG00000267392.3	ENST00000589847	ENST00000589847.3	15979835	15999020	-1	19	cytochrome P450 family 4 subfamily F member 9, pseudogene [Source:HGNC Symbol;Acc:HGNC:39940]
ENSG00000267609	processed_pseudogene	ENSG00000267609.2	ENST00000592116	ENST00000592116.2	16034776	16036537	-1	19	sorting nexin 33 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:48590]
ENSG00000277766	unprocessed_pseudogene	ENSG00000277766.1	ENST00000612686	ENST00000612686.1	16037009	16038455	-1	19	ubiquitin specific peptidase 6 (Tre-2 oncogene) (USP6) pseudogene
ENSG00000260688	processed_pseudogene	ENSG00000260688.1	ENST00000561492	ENST00000561492.1	48470953	48471133	-1	16	chromosome 18 open reading frame 32 (C18orf32) pseudogene
ENSG00000260347	processed_pseudogene	ENSG00000260347.1	ENST00000564020	ENST00000564020.1	48496990	48498601	1	16	molybdenum cofactor synthesis 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:7191]
ENSG00000243609	processed_pseudogene	ENSG00000243609.1	ENST00000478038	ENST00000478038.1	48577524	48578369	-1	16	ribosomal protein S2 pseudogene 44 [Source:HGNC Symbol;Acc:HGNC:35811]
ENSG00000260033	processed_pseudogene	ENSG00000260033.1	ENST00000564321	ENST00000564321.1	48600176	48600644	1	16	ribosomal L24 domain containing 1 (RSL24D1) pseudogene
ENSG00000260726	processed_pseudogene	ENSG00000260726.2	ENST00000566880	ENST00000566880.2	48718083	48719143	1	16	Kruppel like factor 8 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:41520]
ENSG00000260184	processed_pseudogene	ENSG00000260184.1	ENST00000569247	ENST00000569247.1	48849919	48850015	-1	16	general transcription factor IIA, 1-like (GTF2A1L) pseudogene
ENSG00000261047	processed_pseudogene	ENSG00000261047.1	ENST00000570155	ENST00000570155.1	51244054	51244123	1	16	uracil-DNA glycosylase (UNG) pseudogene
ENSG00000260818	processed_pseudogene	ENSG00000260818.2	ENST00000565839	ENST00000565839.2	51277852	51279112	1	16	uracil-DNA glycosylase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:18579]
ENSG00000258542	transcribed_processed_pseudogene	ENSG00000258542.1	ENST00000556118	ENST00000556118.1	91029888	91029996	1	15	chromosome 14 open reading frame 156 (C14orf156) pseudogene
ENSG00000203363	processed_pseudogene	ENSG00000203363.2	ENST00000443948	ENST00000443948.1	85686053	85687047	-1	2	GPR160 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54682]
ENSG00000257465	processed_pseudogene	ENSG00000257465.2	ENST00000548625	ENST00000548625.2	117245551	117246164	-1	12	elongin C pseudogene 32 [Source:HGNC Symbol;Acc:HGNC:49173]
ENSG00000260147	processed_pseudogene	ENSG00000260147.1	ENST00000568888	ENST00000568888.1	55007982	55008306	1	16	MT-ND5 pseudogene 34 [Source:HGNC Symbol;Acc:HGNC:51953]
ENSG00000240760	processed_pseudogene	ENSG00000240760.1	ENST00000491087	ENST00000491087.1	55352721	55353088	-1	16	ribosomal protein L31 pseudogene 56 [Source:HGNC Symbol;Acc:HGNC:36336]
ENSG00000254779	transcribed_processed_pseudogene	ENSG00000254779.4	ENST00000531623	ENST00000531623.3	84633874	84634635	1	15	egl-9 family hypoxia inducible factor 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44481]
ENSG00000275121	transcribed_processed_pseudogene	ENSG00000275121.1	ENST00000621495	ENST00000621495.1	75237293	75237405	-1	7	GATS protein-like 2 (GATSL2) pseudogene
ENSG00000198580	transcribed_unprocessed_pseudogene	ENSG00000198580.7	ENST00000328239	ENST00000328239.8	6673494	6676366	1	7	zinc finger protein pseudogene
ENSG00000229251	transcribed_processed_pseudogene	ENSG00000229251.3	ENST00000436090	ENST00000436090.1	84983556	84984506	1	7	heterogeneous nuclear ribonucleoprotein A1 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:39126]
ENSG00000232727	transcribed_processed_pseudogene	ENSG00000232727.2	ENST00000453697	ENST00000453697.1	64433830	64434592	1	7	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49442]
ENSG00000235349	transcribed_processed_pseudogene	ENSG00000235349.1	ENST00000396562	ENST00000396562.2	64566814	64567443	-1	7	P antigen family, member 4 (prostate associated) (PAGE4) pseudogene
ENSG00000213642	transcribed_processed_pseudogene	ENSG00000213642.3	ENST00000409132	ENST00000409132.2	64569428	64570437	-1	7	novel pseudogene
ENSG00000239985	transcribed_unprocessed_pseudogene	ENSG00000239985.2	ENST00000430369	ENST00000430369.2	65038372	65038565	1	7	pseudogene similar to part of vitamin K epoxide reductase complex, subunit 1-like 1 VKORC1L1
ENSG00000227113	transcribed_unprocessed_pseudogene	ENSG00000227113.2	ENST00000414799	ENST00000414799.2	65075023	65078780	1	7	pseudogene similar to part of sulfatase modifying factor 2 SUMF2
ENSG00000226002	transcribed_unprocessed_pseudogene	ENSG00000226002.1	ENST00000441415	ENST00000441415.1	65084103	65100232	1	7	general transcription factor IIi pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:51726]
ENSG00000226102	transcribed_unprocessed_pseudogene	ENSG00000226102.3	ENST00000455017	ENST00000455017.1	35946294	35972587	1	7	septin 7 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:38038]
ENSG00000254455	processed_pseudogene	ENSG00000254455.1	ENST00000527837	ENST00000527837.1	65145691	65145972	-1	11	HIG1 hypoxia inducible domain family member 1A pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:43005]
ENSG00000255058	processed_pseudogene	ENSG00000255058.1	ENST00000533651	ENST00000533651.1	65160194	65160382	-1	11	PDCL2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:50341]
ENSG00000236654	transcribed_processed_pseudogene	ENSG00000236654.2	ENST00000428259	ENST00000428259.1	23480753	23480959	1	7	chromosome 5 open reading frame 13 (C5orf13) pseudogene
ENSG00000165178	transcribed_unprocessed_pseudogene	ENSG00000165178.9	ENST00000438382	ENST00000438382.2	75156639	75172044	-1	7	neutrophil cytosolic factor 1C (pseudogene) [Source:HGNC Symbol;Acc:HGNC:32523]
ENSG00000214243	transcribed_processed_pseudogene	ENSG00000214243.3	ENST00000423648	ENST00000423648.1	76650401	76650897	-1	7	pseudogene similar to part of RB-associated KRAB zinc finger RBAK
ENSG00000184414	transcribed_processed_pseudogene	ENSG00000184414.2	ENST00000223076	ENST00000223076.2	100570131	100571136	1	7	insulin receptor substrate 3, pseudogene [Source:HGNC Symbol;Acc:HGNC:6127]
ENSG00000213205	transcribed_processed_pseudogene	ENSG00000213205.3	ENST00000478954	ENST00000478954.1	150512559	150513839	-1	7	STE20-related kinase adaptor beta pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:22478]
ENSG00000214003	transcribed_processed_pseudogene	ENSG00000214003.2	ENST00000397213	ENST00000397213.2	152749079	152749735	1	7	ATP synthase peripheral stalk-membrane subunit b pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:39744]
ENSG00000280828	transcribed_unprocessed_pseudogene	ENSG00000280828.1	ENST00000479267	ENST00000479267.2	128533652	128615970	1	7	pseudogene similar to part of tousled-like kinase 2 (TLK2)
ENSG00000228303	transcribed_unprocessed_pseudogene	ENSG00000228303.1	ENST00000429248	ENST00000429248.1	56638943	56650696	-1	7	C2H2 zinc finger protein pseudogene
ENSG00000197990	transcribed_unprocessed_pseudogene	ENSG00000197990.6	ENST00000419494	ENST00000419494.1	63449819	63456687	1	7	zinc finger protein 734, pseudogene [Source:HGNC Symbol;Acc:HGNC:32465]
ENSG00000223566	transcribed_unprocessed_pseudogene	ENSG00000223566.1	ENST00000417666	ENST00000417666.1	63567743	63585075	-1	7	trinucleotide repeat containing 18 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:34014]
ENSG00000226411	transcribed_unprocessed_pseudogene	ENSG00000226411.1	ENST00000421770	ENST00000421770.1	63699390	63700441	1	7	phosphorylase kinase, gamma 1 (muscle) (PHKG1) pseudogene
ENSG00000227397	transcribed_processed_pseudogene	ENSG00000227397.1	ENST00000440057	ENST00000440057.1	63789909	63790098	1	7	vitamin K epoxide reductase complex, subunit 1-like 1 (VKORC1L1) pseudogene
ENSG00000231317	transcribed_unprocessed_pseudogene	ENSG00000231317.1	ENST00000432235	ENST00000432235.1	55656768	55678490	-1	7	coiled-coil domain containing 144C (CCDC144C) pseudogene
ENSG00000226278	transcribed_unprocessed_pseudogene	ENSG00000226278.1	ENST00000450062	ENST00000450062.1	55764797	55773288	1	7	phosphoserine phosphatase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:9578]
ENSG00000227499	transcribed_processed_pseudogene	ENSG00000227499.1	ENST00000452998	ENST00000452998.1	55877912	55878164	1	7	pseudogene similar to part of cell division cycle 42 (GTP binding protein, 25kDa) CDC42
ENSG00000232944	transcribed_processed_pseudogene	ENSG00000232944.1	ENST00000430165	ENST00000430165.1	56408699	56409210	-1	7	pseudogene similar to part of general transcription factor II, i GTF2I
ENSG00000224947	transcribed_processed_pseudogene	ENSG00000224947.1	ENST00000443385	ENST00000443385.1	56559221	56559958	1	7	vomeronasal 1 receptor 25 pseudogene [Source:HGNC Symbol;Acc:HGNC:37345]
ENSG00000213650	transcribed_processed_pseudogene	ENSG00000213650.3	ENST00000435487	ENST00000435487.1	56567906	56568858	-1	7	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, epsilon polypeptide (YWHAE) pseudogene
ENSG00000226485	transcribed_processed_pseudogene	ENSG00000226485.1	ENST00000430648	ENST00000430648.1	56490682	56491635	1	7	RNA binding motif protein 22 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:39696]
ENSG00000276538	transcribed_unprocessed_pseudogene	ENSG00000276538.1	ENST00000613287	ENST00000613287.1	150047609	150047854	-1	7	dipeptidyl-peptidase 6 (DPP6) pseudogene
ENSG00000229886	transcribed_processed_pseudogene	ENSG00000229886.1	ENST00000411872	ENST00000411872.1	66025126	66031544	-1	7	novel pseudogene similar to part of CGRP receptor component (CRCP)
ENSG00000235243	transcribed_processed_pseudogene	ENSG00000235243.1	ENST00000435923	ENST00000435923.1	84847877	84848253	-1	7	pseudogene similar to part of selenoprotein K SELK
ENSG00000278388	transcribed_unprocessed_pseudogene	ENSG00000278388.1	ENST00000617362	ENST00000617362.1	93914987	93915108	1	7	guanine nucleotide binding protein (G protein), gamma transducing activity polypeptide 1 (GNGT1) pseudogene
ENSG00000187999	processed_pseudogene	ENSG00000187999.4	ENST00000342073	ENST00000342073.4	33636502	33637425	1	2	heterogeneous nuclear ribonucleoprotein A1 pseudogene 61 [Source:HGNC Symbol;Acc:HGNC:48791]
ENSG00000234406	transcribed_processed_pseudogene	ENSG00000234406.1	ENST00000457229	ENST00000457229.1	25185623	25188724	1	7	ubiquitin specific peptidase 22 (USP22) pseudogene
ENSG00000278683	transcribed_unprocessed_pseudogene	ENSG00000278683.1	ENST00000611491	ENST00000611491.1	101273322	101273715	1	7	zinc finger protein 397 (ZNF397) pseudogene
ENSG00000214252	transcribed_unprocessed_pseudogene	ENSG00000214252.4	ENST00000454506	ENST00000454506.2	101287482	101289771	-1	7	AZGP1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:912]
ENSG00000225795	transcribed_processed_pseudogene	ENSG00000225795.1	ENST00000445929	ENST00000445929.1	122676580	122676811	1	7	pseudogene similar to part of dedicator of cytokinesis 1 (DOCK1)
ENSG00000254558	unprocessed_pseudogene	ENSG00000254558.1	ENST00000529293	ENST00000529293.1	89863848	89865550	-1	11	ANKRD33B pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:56300]
ENSG00000255235	unprocessed_pseudogene	ENSG00000255235.1	ENST00000529514	ENST00000529514.1	89883927	89886213	-1	11	folate hydrolase (prostate-specific membrane antigen) 1 (FOLH1) pseudogene
ENSG00000254785	unprocessed_pseudogene	ENSG00000254785.1	ENST00000531260	ENST00000531260.1	89895799	89900449	-1	11	Cdon homolog (mouse) (CDON) pseudogene
